REFFABRICANTE;TITULO;CODIGOINTERNO;EAN/UPC;CODFAMILIA;TITULOFAMILIA;CODSUBFAMILIA;TITULOSUBFAMILIA;CODFABRICANTE;NOMFABRICANTE;PRECIO;STOCK;PESO;PROXIMA_LLEGADA;CICLOVIDA;PLAZOENTREGA;CANONLPI;PRECIOSINCANON
TANZ0119V3;Tech Air TANZ0119V3 Maletin 17.3 Negro;AAOABT0083;5060182451484;AO;Accesorios Portátil;ABT;Bolsas Transporte;04030;Tech Air;11.3900000000;10;0.8000000000;14/01/2019;;0.0000000000;0.0000000000;11.3900000000
ATCN20BRV5;Tech air maletín básico 15.6;AAOABT0233;8713525713004;AO;Accesorios Portátil;ABT;Bolsas Transporte;04030;Tech Air;7.3000000000;0;1.0650000000;14/01/2019;;0.0000000000;0.0000000000;7.3000000000
TAN3711V2;Tech air Diseño mochila portátil 15.6 negra;AAOABT0256;5060182452160;AO;Accesorios Portátil;ABT;Bolsas Transporte;04030;Tech Air;23.9000000000;6;1.2000000000;;;0.0000000000;0.0000000000;23.9000000000
TANZ0117V3;Tech air Baggy Gris maletín portátil 15.6;AAOABT0279;5060369673173;AO;Accesorios Portátil;ABT;Bolsas Transporte;04030;Tech Air;8.9900000000;0;0.4500000000;14/01/2019;;0.0000000000;0.0000000000;8.9900000000
APPNB15LB;approx! APPNB15LB Maletin  Portatil 15.6 Celeste;AAOABT0307;8435099510970;AO;Accesorios Portátil;ABT;Bolsas Transporte;01360;approx!;6.7900000000;20;0.6500000000;;;0.0000000000;0.0000000000;6.7900000000
TAN1202v2;Tech Air maletín moderno 15.6 Negro/Azul TAN1202;AAOABT0334;5060182456076;AO;Accesorios Portátil;ABT;Bolsas Transporte;04030;Tech Air;14.3900000000;7;0.4000000000;;;0.0000000000;0.0000000000;14.3900000000
TAN1204V2;Tech Air TAN1204 maletin 14.1 Negro;AAOABT0357;5060182456182;AO;Accesorios Portátil;ABT;Bolsas Transporte;04030;Tech Air;10.5000000000;23;0.4000000000;;;0.0000000000;0.0000000000;10.5000000000
TANZ0102V5;Tech Air TANZ0102V5 maletin portatil 10-14.1;AAOABT0371;8713525722006;AO;Accesorios Portátil;ABT;Bolsas Transporte;04030;Tech Air;9.9000000000;37;0.7800000000;;;0.0000000000;0.0000000000;9.9000000000
TANB0100;Tech Air Maletin TANB100 15.6 Negro;AAOABT0380;5060182457998;AO;Accesorios Portátil;ABT;Bolsas Transporte;04030;Tech Air;5.6500000000;0;0.4650000000;14/01/2019;;0.0000000000;0.0000000000;5.6500000000
TABX406R;Tech air TABX406R maletín portátil 15.6 + ratón;AAOABT0411;5060182457837;AO;Accesorios Portátil;ABT;Bolsas Transporte;04030;Tech Air;9.1000000000;1;0.6050000000;04/01/2021;;0.0000000000;0.0000000000;9.1000000000
TANZ0331;Tech air Funda de Neopreno Notebook 15.6 TANZ0331;AAOABT0419;5060182458575;AO;Accesorios Portátil;ABT;Bolsas Transporte;04030;Tech Air;12.2500000000;14;0.4850000000;14/01/2019;;0.0000000000;0.0000000000;12.2500000000
TANB0700V3;Tech Air Mochila Acolchada TANB0700V3  15.6 Negro;AAOABT0420;5060369673258;AO;Accesorios Portátil;ABT;Bolsas Transporte;04030;Tech Air;9.5900000000;13;0.5000000000;;;0.0000000000;0.0000000000;9.5900000000
TANZ0140;Tech air maletín acolchado 15.6;AAOABT0428;5060182457813;AO;Accesorios Portátil;ABT;Bolsas Transporte;04030;Tech Air;5.8500000000;0;0.2000000000;14/01/2019;;0.0000000000;0.0000000000;5.8500000000
APPNBCP15BP;approx! Maletín Portátil 15.6 Negro/ Púrpura;AAOABT0452;8435099515982;AO;Accesorios Portátil;ABT;Bolsas Transporte;01360;approx!;6.6000000000;5;0.6550000000;;;0.0000000000;0.0000000000;6.6000000000
APPNBST15BBL;approx! Maletín Diseño Portátil 15.6 Negro/ Azul;AAOABT0454;8435099515838;AO;Accesorios Portátil;ABT;Bolsas Transporte;01360;approx!;8.7900000000;23;0.9050000000;;;0.0000000000;0.0000000000;8.7900000000
TANZ0108v3;Tech Air Maletin Clasico TANZ0108 15.6 Negro;AAOABT0470;5060369673678;AO;Accesorios Portátil;ABT;Bolsas Transporte;04030;Tech Air;13.0900000000;10;0.2000000000;;;0.0000000000;0.0000000000;13.0900000000
TANZ0330V2;Tech air Funda de Neopreno Notebook 13.3 TANZ0330;AAOABT0471;5060182458551;AO;Accesorios Portátil;ABT;Bolsas Transporte;04030;Tech Air;8.5900000000;50;0.3850000000;;;0.0000000000;0.0000000000;8.5900000000
BUREAUKIT;NGS Bolsa portátil Organizer16 + Raton;AAOABT0473;8435430603972;AO;Accesorios Portátil;ABT;Bolsas Transporte;01040;NGS;7.1000000000;25;0.8150000000;;;0.0000000000;0.0000000000;7.1000000000
APPNBBUNDLE2;approx! APPNBBUNDLE2 Maletín Portátil 15.6+Ratón;AAOABT0485;8435099518716;AO;Accesorios Portátil;ABT;Bolsas Transporte;01360;approx!;8.0500000000;100;0.6000000000;;;0.0000000000;0.0000000000;8.0500000000
ENTERPRISE;NGS BUSINESS NOTEBOOK BAG 15.6 Negro;AAOABT0486;8435430601602;AO;Accesorios Portátil;ABT;Bolsas Transporte;01040;NGS;5.1000000000;11;0.2500000000;;;0.0000000000;0.0000000000;5.1000000000
APPNBBUNDLE4;approx! APPNBBUNDLE4 Mochila Portátil 15.6+Ratón;AAOABT0487;8435099519027;AO;Accesorios Portátil;ABT;Bolsas Transporte;01360;approx!;10.3900000000;49;0.7800000000;;;0.0000000000;0.0000000000;10.3900000000
APPNB15S;approx appNB15s Maletín Portátil 15.6 Negro/Azul;AAOABT0528;8435099520405;AO;Accesorios Portátil;ABT;Bolsas Transporte;01360;approx!;5.3500000000;100;0.3240000000;;;0.0000000000;0.0000000000;5.3500000000
EW2528;EWENT EW2528 Mochila portátil 17.3;AAOABT0532;8056045879455;AO;Accesorios Portátil;ABT;Bolsas Transporte;04193;Ewent;16.4900000000;67;0.1000000000;;;0.0000000000;0.0000000000;16.4900000000
EW2520;EWENT EW2520 Funda para portátil 13.3;AAOABT0533;8056045879424;AO;Accesorios Portátil;ABT;Bolsas Transporte;04193;Ewent;6.6900000000;15;0.1000000000;;;0.0000000000;0.0000000000;6.6900000000
PASSENGER;NGS Maletin portátil 16 PASSENGER;AAOABT0534;8435430604627;AO;Accesorios Portátil;ABT;Bolsas Transporte;01040;NGS;5.7500000000;43;0.6700000000;;;0.0000000000;0.0000000000;5.7500000000
TANZ0125V3;TECH AIR Baggy Z0125V3 Negro 17;AAOABT0537;5060369673180;AO;Accesorios Portátil;ABT;Bolsas Transporte;04030;Tech Air;9.3900000000;0;0.1000000000;14/01/2019;;0.0000000000;0.0000000000;9.3900000000
GINGERRED;NGS MALETIN PORTATIL 15.6 CON BOLSILLO EXT.ROJO;AAOABT0584;8435430610062;AO;Accesorios Portátil;ABT;Bolsas Transporte;01040;NGS;5.4000000000;81;0.3650000000;;;0.0000000000;0.0000000000;5.4000000000
LL-9920;L-Link Mochila  portatil de 15.6 LL-9920;AAOABT0587;8436531366834;AO;Accesorios Portátil;ABT;Bolsas Transporte;04177;L-Link;16.2500000000;3;0.6000000000;;Ultimas unidades;0.0000000000;0.0000000000;16.2500000000
VALAP003;Vamvam Funda Portatil 13.3 Pocket;AAOABT0595;8436557681782;AO;Accesorios Portátil;ABT;Bolsas Transporte;04269;VAMVAM;15.3200000000;11;0.1250000000;;;0.0000000000;0.0000000000;15.3200000000
VALAP005;Vamvam Funda Portatil 15.6 Cereza;AAOABT0597;8436557684547;AO;Accesorios Portátil;ABT;Bolsas Transporte;04269;VAMVAM;17.0200000000;1;0.1250000000;;Ultimas unidades;0.0000000000;0.0000000000;17.0200000000
BACK10000;Hiditec Mochila Urban Backpack Negra/Amarilla;AAOABT0600;8436545691380;AO;Accesorios Portátil;ABT;Bolsas Transporte;04194;Hiditec;18.2800000000;7;0.3200000000;;;0.0000000000;0.0000000000;18.2800000000
EW2529;EWENT EW2529 Mochila 17.3 + Puerto usb;AAOABT0601;8054392612794;AO;Accesorios Portátil;ABT;Bolsas Transporte;04193;Ewent;11.7500000000;35;0.6300000000;;;0.0000000000;0.0000000000;11.7500000000
BK7FOXL;KEEP OUT BK7FOXL Mochila 17  Full Gaming  Orange;AAOABT0602;8435099522751;AO;Accesorios Portátil;ABT;Bolsas Transporte;04217;KEEP OUT;34.0000000000;7;0.8910000000;;Ultimas unidades;0.0000000000;0.0000000000;34.0000000000
BK7FO;KEEP OUT BK7FO Mochila 15.6  Full Gaming  Orange;AAOABT0604;8435099522744;AO;Accesorios Portátil;ABT;Bolsas Transporte;04217;KEEP OUT;27.0000000000;5;0.7850000000;;Ultimas unidades;0.0000000000;0.0000000000;27.0000000000
BK7FGXL;Keep Out  BK7FGXL  Mochila 17 Full Gaming Green;AAOABT0607;8435099522706;AO;Accesorios Portátil;ABT;Bolsas Transporte;04217;KEEP OUT;32.9500000000;6;0.8910000000;;Ultimas unidades;0.0000000000;0.0000000000;32.9500000000
EVLB000150;E-VITTA Maletin 15.4-16 Negro;AAOABT0609;8436540274229;AO;Accesorios Portátil;ABT;Bolsas Transporte;60320;e-Vitta;4.9900000000;0;0.3550000000;02/01/2020;;0.0000000000;0.0000000000;4.9900000000
EVLB000900;E-VITTA Maletin 15.4-16 Negro;AAOABT0610;8436540276933;AO;Accesorios Portátil;ABT;Bolsas Transporte;60320;e-Vitta;7.5000000000;10;0.3200000000;;;0.0000000000;0.0000000000;7.5000000000
EVLB000301;E-VITTA Maletin + Ratón Usb 15.4-16 Rojo;AAOABT0611;8436540274397;AO;Accesorios Portátil;ABT;Bolsas Transporte;60320;e-Vitta;8.4000000000;10;0.6500000000;;;0.0000000000;0.0000000000;8.4000000000
EW2521;Ewent EW2521 Funda para Portátil 14.1;AAOABT0612;8054392614187;AO;Accesorios Portátil;ABT;Bolsas Transporte;04193;Ewent;6.9000000000;0;0.2000000000;18/01/2019;;0.0000000000;0.0000000000;6.9000000000
EVLB000151;E-VITTA Maletin 15.4-16 Rojo;AAOABT0613;8436540274236;AO;Accesorios Portátil;ABT;Bolsas Transporte;60320;e-Vitta;4.9900000000;0;0.4000000000;02/01/2020;Proximamente;0.0000000000;0.0000000000;4.9900000000
EVLB000152;E-VITTA Maletin 15.4-16 Púrpura;AAOABT0614;8436540273581;AO;Accesorios Portátil;ABT;Bolsas Transporte;60320;e-Vitta;4.9900000000;20;0.4000000000;;;0.0000000000;0.0000000000;4.9900000000
EVLB000920;E-VITTA Maletin 17 Negro;AAOABT0615;8436540277503;AO;Accesorios Portátil;ABT;Bolsas Transporte;60320;e-Vitta;10.4000000000;10;0.4250000000;;;0.0000000000;0.0000000000;10.4000000000
EVLB000901;E-VITTA Maletin 15.4-16 Rojo;AAOABT0616;8436540276940;AO;Accesorios Portátil;ABT;Bolsas Transporte;60320;e-Vitta;7.5000000000;10;0.3050000000;;;0.0000000000;0.0000000000;7.5000000000
EVLB000300;E-VITTA Maletin + Ratón Usb 15.4-16 Negro;AAOABT0617;8436540274434;AO;Accesorios Portátil;ABT;Bolsas Transporte;60320;e-Vitta;8.4000000000;0;0.2000000000;02/01/2020;Proximamente;0.0000000000;0.0000000000;8.4000000000
TAN1209;Tech air Maletin Notebook 14-15.6 Gris TAN1209;AAOABT0618;5060369674354;AO;Accesorios Portátil;ABT;Bolsas Transporte;04030;Tech Air;14.8500000000;0;0.4050000000;14/01/2019;;0.0000000000;0.0000000000;14.8500000000
TAN1211;Tech air Maletin Notebook 14-15.6 Azul TAN1211;AAOABT0619;5060369674378;AO;Accesorios Portátil;ABT;Bolsas Transporte;04030;Tech Air;14.8500000000;0;0.2000000000;14/01/2019;;0.0000000000;0.0000000000;14.8500000000
TANZ0105V6;Tech Air TANZ0105v6  Maletin Clásico Negro 7/11.6;AAOABT0620;8713525950003;AO;Accesorios Portátil;ABT;Bolsas Transporte;04030;Tech Air;8.2500000000;31;0.5350000000;14/01/2019;;0.0000000000;0.0000000000;8.2500000000
EVBP004850;E-VITTA Mochila 15.6 Negro;AAOABT0621;8436540277626;AO;Accesorios Portátil;ABT;Bolsas Transporte;60320;e-Vitta;10.9900000000;6;0.5650000000;14/01/2019;;0.0000000000;0.0000000000;10.9900000000
TANZ0139;Tech air Maletin Portatil 15.6 Azul Polyester;AAOABT0622;5060369674323;AO;Accesorios Portátil;ABT;Bolsas Transporte;04030;Tech Air;12.6900000000;0;0.5850000000;04/01/2021;;0.0000000000;0.0000000000;12.6900000000
TANZ0137;Tech air Maletin Portatil 15.6 Gris Polyester;AAOABT0623;5060369674309;AO;Accesorios Portátil;ABT;Bolsas Transporte;04030;Tech Air;12.6900000000;1;0.5900000000;11/01/2019;;0.0000000000;0.0000000000;12.6900000000
EVLB000160;E-VITTA Maletin Universal 11-12.5 Negro;AAOABT0624;8436540274298;AO;Accesorios Portátil;ABT;Bolsas Transporte;60320;e-Vitta;4.9900000000;0;0.2800000000;02/01/2020;;0.0000000000;0.0000000000;4.9900000000
REVERSE;MONRAY  MALETIN PORTATIL 15.6 REVERSE;AAOABT0625;8435430610864;AO;Accesorios Portátil;ABT;Bolsas Transporte;01050;Monray;12.8900000000;4;0.5400000000;02/01/2020;;0.0000000000;0.0000000000;12.8900000000
CAPRICE;MONRAY  MALETIN PORTATIL 15.6 CAPRICE;AAOABT0626;8435430611342;AO;Accesorios Portátil;ABT;Bolsas Transporte;01050;Monray;12.5000000000;24;0.5650000000;;Ultimas unidades;0.0000000000;0.0000000000;12.5000000000
G1300;GOLLA SLING SLEEVE GOLDIE GRAY 15;AAOABT0627;6419334097640;AO;Accesorios Portátil;ABT;Bolsas Transporte;99999;Sin Marca;7.9200000000;6;0.5000000000;;Ultimas unidades;0.0000000000;0.0000000000;7.9200000000
G1275;GOLLA LAPTOP BAG LIMON BLUE 16;AAOABT0629;6419334098098;AO;Accesorios Portátil;ABT;Bolsas Transporte;99999;Sin Marca;13.9100000000;25;1.0500000000;;Ultimas unidades;0.0000000000;0.0000000000;13.9100000000
G1314;GOLLA MAC SLEEVE SYDNEY WHITE 15;AAOABT0631;6419334098234;AO;Accesorios Portátil;ABT;Bolsas Transporte;99999;Sin Marca;7.9200000000;6;0.3350000000;;Ultimas unidades;0.0000000000;0.0000000000;7.9200000000
G1293;GOLLA BAG RUBY BLUE 14;AAOABT0632;6419334097381;AO;Accesorios Portátil;ABT;Bolsas Transporte;99999;Sin Marca;13.9100000000;19;0.3000000000;;Ultimas unidades;0.0000000000;0.0000000000;13.9100000000
G1296;GOLLA BAG GLEE RED 14;AAOABT0633;6419334098128;AO;Accesorios Portátil;ABT;Bolsas Transporte;99999;Sin Marca;13.9100000000;24;0.8000000000;;Ultimas unidades;0.0000000000;0.0000000000;13.9100000000
G1297;GOLLA SLING SLEEVE GOLDIE ORANGE 14;AAOABT0634;6419334097619;AO;Accesorios Portátil;ABT;Bolsas Transporte;99999;Sin Marca;7.9200000000;11;0.5000000000;;Ultimas unidades;0.0000000000;0.0000000000;7.9200000000
G1317;GOLLA LITE SLEEVE MONTREAL GRAY 14;AAOABT0635;6419334097770;AO;Accesorios Portátil;ABT;Bolsas Transporte;99999;Sin Marca;6.5400000000;4;0.3000000000;;Ultimas unidades;0.0000000000;0.0000000000;6.5400000000
G1319;GOLLA LITE SLEEVE SEATTLE BLUE 14;AAOABT0636;6419334097794;AO;Accesorios Portátil;ABT;Bolsas Transporte;99999;Sin Marca;6.5400000000;13;0.3000000000;;Ultimas unidades;0.0000000000;0.0000000000;6.5400000000
G1307;GOLLA MAC SLEEVE GLASGOW PLAID 13;AAOABT0637;6419334098166;AO;Accesorios Portátil;ABT;Bolsas Transporte;99999;Sin Marca;7.9200000000;11;0.2000000000;;Ultimas unidades;0.0000000000;0.0000000000;7.9200000000
G1313;GOLLA MAC SLEEVE SYDNEY BLUE 13;AAOABT0638;6419334098227;AO;Accesorios Portátil;ABT;Bolsas Transporte;99999;Sin Marca;7.9200000000;15;0.2750000000;;Ultimas unidades;0.0000000000;0.0000000000;7.9200000000
G1310;GOLLA MAC SLEEVE SYDNEY WHITE 11;AAOABT0640;6419334098197;AO;Accesorios Portátil;ABT;Bolsas Transporte;99999;Sin Marca;7.9200000000;20;0.3100000000;;Ultimas unidades;0.0000000000;0.0000000000;7.9200000000
G1311;GOLLA MAC SLEEVE SYDNEY BLUE 11;AAOABT0641;6419334098203;AO;Accesorios Portátil;ABT;Bolsas Transporte;99999;Sin Marca;7.9200000000;21;0.2350000000;;Ultimas unidades;0.0000000000;0.0000000000;7.9200000000
G1452;GOLLA BAG TOLEDO BLACK 11;AAOABT0642;6419334102641;AO;Accesorios Portátil;ABT;Bolsas Transporte;99999;Sin Marca;11.5900000000;14;0.5200000000;;Ultimas unidades;0.0000000000;0.0000000000;11.5900000000
G1288;GOLLA BAG ZOE RED 10.1;AAOABT0643;6419334097442;AO;Accesorios Portátil;ABT;Bolsas Transporte;99999;Sin Marca;8.5600000000;12;0.5700000000;;Ultimas unidades;0.0000000000;0.0000000000;8.5600000000
G1292;GOLLA BAG ADEN BLACK 10.1;AAOABT0644;6419334097398;AO;Accesorios Portátil;ABT;Bolsas Transporte;99999;Sin Marca;11.5900000000;35;0.6850000000;;Ultimas unidades;0.0000000000;0.0000000000;11.5900000000
EVLB000601;E-VITTA Maletin 15.6 Negro Rigido;AAOABT0645;8436540276407;AO;Accesorios Portátil;ABT;Bolsas Transporte;60320;e-Vitta;10.4000000000;0;0.2000000000;02/01/2020;Proximamente;0.0000000000;0.0000000000;10.4000000000
TANZ0701v6;Tech Air TANZ0701V6  mochila portátil 15.6negro;AAOABT0646;5060369674439;AO;Accesorios Portátil;ABT;Bolsas Transporte;04030;Tech Air;12.5000000000;18;0.7800000000;;;0.0000000000;0.0000000000;12.5000000000
CHLAP001;Chic&Love Funda Portatil 13.3 Reluciente;AAOABT0650;8436557688576;AO;Accesorios Portátil;ABT;Bolsas Transporte;04298;CHIC&LOVE;15.3200000000;6;0.6000000000;;;0.0000000000;0.0000000000;15.3200000000
CHLAP002;Chic&Love Funda Portatil 15.6 Purpurina Rosa;AAOABT0651;8436557688583;AO;Accesorios Portátil;ABT;Bolsas Transporte;04298;CHIC&LOVE;17.0200000000;3;0.6000000000;;;0.0000000000;0.0000000000;17.0200000000
DLLAP001;Dulceida Funda Portatil 13.3 Mucho Amor Velvet;AAOABT0652;8436557688750;AO;Accesorios Portátil;ABT;Bolsas Transporte;04297;DULCEIDA;15.3200000000;10;0.6000000000;;;0.0000000000;0.0000000000;15.3200000000
DLLAP002;Dulceida Funda Portatil 15.6 Mucho Amor Velvet;AAOABT0653;8436557688767;AO;Accesorios Portátil;ABT;Bolsas Transporte;04297;DULCEIDA;17.0200000000;6;0.4300000000;;;0.0000000000;0.0000000000;17.0200000000
MB2;Mars Gaming MB2 Mochila antirrobo/USB Port. 17.3;AAOABT0654;4718009152595;AO;Accesorios Portátil;ABT;Bolsas Transporte;04288;Mars Gaming;30.3700000000;1;1.4700000000;14/01/2019;;0.0000000000;0.0000000000;30.3700000000
BACK10002;Hiditec Mochila Urban Backpack Turquesa;AAOABT0655;8436545692103;AO;Accesorios Portátil;ABT;Bolsas Transporte;04194;Hiditec;17.3900000000;54;0.3000000000;;;0.0000000000;0.0000000000;17.3900000000
EVLB000700;E-VITTA Maletin 16 Negro;AAOABT0656;8436540276513;AO;Accesorios Portátil;ABT;Bolsas Transporte;60320;e-Vitta;5.6000000000;60;0.2000000000;;;0.0000000000;0.0000000000;5.6000000000
COO-BAG14-1;CoolBox maletín portátil tela 14 negro;AAOABT0657;8436556148033;AO;Accesorios Portátil;ABT;Bolsas Transporte;01690;CoolBox;6.3000000000;18;0.1000000000;;;0.0000000000;0.0000000000;6.3000000000
COO-BAG15-1;CoolBox maletín portátil tela 15.6 negro;AAOABT0658;8436556148026;AO;Accesorios Portátil;ABT;Bolsas Transporte;01690;CoolBox;7.3100000000;15;0.1200000000;;;0.0000000000;0.0000000000;7.3100000000
IGG315873;ONAJI mochila NIKAMI;AAOABT0659;8435364315873;AO;Accesorios Portátil;ABT;Bolsas Transporte;04302;ONAJI;15.0000000000;100;0.2000000000;;;0.0000000000;0.0000000000;15.0000000000
w-90w;NGS CARGADOR Universal Automatico W-90W;AAOACR0072;8436001311227;AO;Accesorios Portátil;ACR;Cargador para Portátil;01040;NGS;15.0000000000;100;0.5250000000;;;0.0000000000;0.0000000000;15.0000000000
5ORISDUALII100;Tacens Oris Dual II 100W.Adaptador Portátil;AAOACR0086;4710700953877;AO;Accesorios Portátil;ACR;Cargador para Portátil;04080;Tacens;19.4200000000;38;0.4900000000;;;0.0000000000;0.0000000000;19.4200000000
ALIM90C;3GO Adaptador  portatil 90w para casa y coche;AAOACR0107;8436531552480;AO;Accesorios Portátil;ACR;Cargador para Portátil;60043;3GO;14.9900000000;12;0.5600000000;09/01/2019;;0.0000000000;0.0000000000;14.9900000000
LL-AC-ADAPTER-40W;L-Link Cargador Portatil 40W Netbook;AAOACR0111;8436531363208;AO;Accesorios Portátil;ACR;Cargador para Portátil;04177;L-Link;10.0000000000;18;0.3150000000;;;0.0000000000;0.0000000000;10.0000000000
LL-AC-ADAPTER 70W;L-Link Cargador Portatil 70w para pared;AAOACR0119;8436531363703;AO;Accesorios Portátil;ACR;Cargador para Portátil;04177;L-Link;11.6500000000;0;0.4800000000;09/01/2019;;0.0000000000;0.0000000000;11.6500000000
EW3966;EWENT EW3966 Cargador Portátil 90W Autom.;AAOACR0130;8032958188037;AO;Accesorios Portátil;ACR;Cargador para Portátil;04193;Ewent;15.1500000000;98;0.5750000000;;;0.0000000000;0.0000000000;15.1500000000
BM-AD06;B-Move BM-AD06 Cargador Portátiles Netbooks 45W;AAOACR0135;8436532161308;AO;Accesorios Portátil;ACR;Cargador para Portátil;04192;B-Move;10.8000000000;33;0.3250000000;;;0.0000000000;0.0000000000;10.8000000000
5ORISAUTO50;Tacens Cargad.Portát.ORIS Automát. 50W 8 Conector.;AAOACR0137;4713105960006;AO;Accesorios Portátil;ACR;Cargador para Portátil;04080;Tacens;13.2900000000;13;0.3350000000;;;0.0000000000;0.0000000000;13.2900000000
5ORISAUTO100;Tacens Cargad.Portát.ORIS Automát. 100W 12 Conect.;AAOACR0138;4713105960013;AO;Accesorios Portátil;ACR;Cargador para Portátil;04080;Tacens;19.9600000000;56;0.5200000000;;;0.0000000000;0.0000000000;19.9600000000
5ORISDUALPRO120;Tacens Cargad.Portát.ORIS PRO 120W 12 Conect.;AAOACR0139;4713105960020;AO;Accesorios Portátil;ACR;Cargador para Portátil;04080;Tacens;24.2000000000;5;0.5050000000;10/01/2019;;0.0000000000;0.0000000000;24.2000000000
ANBP100;Tacens Cargad.Portát.ANIMA 100W 8Conector.;AAOACR0147;4713105960105;AO;Accesorios Portátil;ACR;Cargador para Portátil;04080;Tacens;12.6800000000;100;0.3350000000;;;0.0000000000;0.0000000000;12.6800000000
LL-AC-ADAPTER-100W-A;L-Link Cargador Portatil 100W Automatico;AAOACR0161;8436531366339;AO;Accesorios Portátil;ACR;Cargador para Portátil;04177;L-Link;12.5900000000;18;0.5000000000;09/01/2019;;0.0000000000;0.0000000000;12.5900000000
957-17811P-101;MSI Cargador 230W Series GT72 - GT72S;AAOACR0165;4719072396633;AO;Accesorios Portátil;ACR;Cargador para Portátil;00840;MSI;40.7700000000;1;0.5000000000;;Ultimas unidades;0.0000000000;0.0000000000;40.7700000000
IGG314159;iggual Cargador Port Autom 70W + USB + 10 Clavijas;AAOACR0172;8435364314159;AO;Accesorios Portátil;ACR;Cargador para Portátil;60001;iggual;13.5000000000;37;0.5000000000;;Ultimas unidades;0.0000000000;0.0000000000;13.5000000000
IGG314135;iggual Cargador Port Autom 90W + USB + 10 Clavijas;AAOACR0174;8435364314135;AO;Accesorios Portátil;ACR;Cargador para Portátil;60001;iggual;14.5000000000;17;0.5000000000;;Ultimas unidades;0.0000000000;0.0000000000;14.5000000000
IGG314357;iggual Cargador Port Autom 90W Slim + USB + 10 Cla;AAOACR0175;8435364314357;AO;Accesorios Portátil;ACR;Cargador para Portátil;60001;iggual;15.5000000000;100;0.5000000000;;Ultimas unidades;0.0000000000;0.0000000000;15.5000000000
IGG314128;iggual Cargador Port Autom 100W + USB + 10 Clav;AAOACR0176;8435364314128;AO;Accesorios Portátil;ACR;Cargador para Portátil;60001;iggual;15.5000000000;100;0.5000000000;;Ultimas unidades;0.0000000000;0.0000000000;15.5000000000
APPA05;approx APPA05 Adaptador portatil 65w  HP  4.8*1.7m;AAOACR0182;8435099522225;AO;Accesorios Portátil;ACR;Cargador para Portátil;01360;approx!;7.5500000000;3;0.3200000000;;Ultimas unidades;0.0000000000;0.0000000000;7.5500000000
APPUA100BRCP;approx APPUA100BRCP Adaptador Automat. 100w + Car;AAOACR0188;8435099522553;AO;Accesorios Portátil;ACR;Cargador para Portátil;01360;approx!;20.1900000000;13;0.8800000000;;Ultimas unidades;0.0000000000;0.0000000000;20.1900000000
APPUA40BR;approx APPUA40BR Adaptador Automat. 40W;AAOACR0189;8435099522560;AO;Accesorios Portátil;ACR;Cargador para Portátil;01360;approx!;12.2000000000;11;0.4000000000;;;0.0000000000;0.0000000000;12.2000000000
IGG315538;iggual Cargador Port Autom 90W Slim USB3 + 10 Cla;AAOACR0195;8435364315538;AO;Accesorios Portátil;ACR;Cargador para Portátil;60001;iggual;15.5000000000;100;0.5000000000;;Ultimas unidades;0.0000000000;0.0000000000;15.5000000000
