"REFFABRICANTE";"TITULO";"CODIGOINTERNO";"EAN/UPC";"CODFAMILIA";"TITULOFAMILIA";"CODSUBFAMILIA";"TITULOSUBFAMILIA";"CODFABRICANTE";"NOMFABRICANTE";"PRECIO";"STOCK";"PESO";"PROXIMA_LLEGADA";"CICLOVIDA";"PLAZOENTREGA";"CANONLPI";"PRECIOSINCANON"
"APPNBBUNDLE2";"approx! APPNBBUNDLE2 Maletín Portátil 15,6""+Ratón";"AAOABT0485";"8435099518716";"AO";"Accesorios Portátil";"ABT";"Bolsas Transporte";"01360";"approx!";"8,2500000000";"100";"0,6000000000";"";"";"0,0000000000";"0,0000000000";"8,2500000000"
"ENTERPRISE";"NGS BUSINESS NOTEBOOK BAG 15.6"" Negro";"AAOABT0486";"8435430601602";"AO";"Accesorios Portátil";"ABT";"Bolsas Transporte";"01040";"NGS";"5,1000000000";"9";"0,2500000000";"";"";"0,0000000000";"0,0000000000";"5,1000000000"
"APPNBBUNDLE4";"approx! APPNBBUNDLE4 Mochila Portátil 15,6""+Ratón";"AAOABT0487";"8435099519027";"AO";"Accesorios Portátil";"ABT";"Bolsas Transporte";"01360";"approx!";"10,3000000000";"30";"0,7800000000";"";"";"0,0000000000";"0,0000000000";"10,3000000000"
"TANZ0311V2";"Tech Air TANZ0311 funda para portátil 17.3"" Negro";"AAOABT0509";"5060182456755";"AO";"Accesorios Portátil";"ABT";"Bolsas Transporte";"04030";"Tech Air";"9,6000000000";"7";"0,1000000000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"9,6000000000"
"APPNB15S";"approx appNB15s Maletín Portátil 15,6"" Negro/Azul";"AAOABT0528";"8435099520405";"AO";"Accesorios Portátil";"ABT";"Bolsas Transporte";"01360";"approx!";"5,3500000000";"100";"0,3240000000";"";"";"0,0000000000";"0,0000000000";"5,3500000000"
"EW2528";"EWENT EW2528 Mochila portátil 17.3""";"AAOABT0532";"8056045879455";"AO";"Accesorios Portátil";"ABT";"Bolsas Transporte";"04193";"Ewent";"17,9900000000";"17";"0,1000000000";"";"";"0,0000000000";"0,0000000000";"17,9900000000"
"EW2520";"EWENT EW2520 Funda para portátil 13.3""";"AAOABT0533";"8056045879424";"AO";"Accesorios Portátil";"ABT";"Bolsas Transporte";"04193";"Ewent";"6,6900000000";"9";"0,1000000000";"";"";"0,0000000000";"0,0000000000";"6,6900000000"
"PASSENGER";"NGS Maletin portátil 16"" PASSENGER";"AAOABT0534";"8435430604627";"AO";"Accesorios Portátil";"ABT";"Bolsas Transporte";"01040";"NGS";"5,2500000000";"55";"0,6700000000";"";"";"0,0000000000";"0,0000000000";"5,2500000000"
"TANZ0125V3";"TECH AIR Baggy Z0125V3 Negro 17""";"AAOABT0537";"5060369673180";"AO";"Accesorios Portátil";"ABT";"Bolsas Transporte";"04030";"Tech Air";"8,8500000000";"6";"0,1000000000";"";"";"0,0000000000";"0,0000000000";"8,8500000000"
"IGG313466";"iggual Mochila/Bandolera 10,2"" Gris SYSTEM";"AAOABT0553";"8435364313466";"AO";"Accesorios Portátil";"ABT";"Bolsas Transporte";"60001";"iggual";"18,2200000000";"4";"0,3000000000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"18,2200000000"
"LL-3020";"L-Link Maletin  para portatil de  15.6""  LL-3020";"AAOABT0567";"8436531366384";"AO";"Accesorios Portátil";"ABT";"Bolsas Transporte";"04177";"L-Link";"6,1900000000";"23";"0,2000000000";"";"";"0,0000000000";"0,0000000000";"6,1900000000"
"TANZ0701v5";"Tech Air TANZ0701V5  mochila portátil 15.6""negro";"AAOABT0573";"5060369673197";"AO";"Accesorios Portátil";"ABT";"Bolsas Transporte";"04030";"Tech Air";"12,9900000000";"0";"0,2000000000";"15/06/2018";"";"0,0000000000";"0,0000000000";"12,9900000000"
"GINGERRED";"NGS MALETIN PORTATIL 15.6" CON BOLSILLO EXT.ROJO";"AAOABT0584";"8435430610062";"AO";"Accesorios Portátil";"ABT";"Bolsas Transporte";"01040";"NGS";"5,3000000000";"16";"0,3650000000";"20/06/2018";"";"0,0000000000";"0,0000000000";"5,3000000000"
"GINGERBLUE";"NGS MALETIN PORTATIL 15.6" CON BOLSILLO EXT.AZUL";"AAOABT0585";"8435430610048";"AO";"Accesorios Portátil";"ABT";"Bolsas Transporte";"01040";"NGS";"5,4900000000";"15";"0,3650000000";"20/06/2018";"";"0,0000000000";"0,0000000000";"5,4900000000"
"LL-9920";"L-Link Mochila  portatil de 15.6"" LL-9920";"AAOABT0587";"8436531366834";"AO";"Accesorios Portátil";"ABT";"Bolsas Transporte";"04177";"L-Link";"16,8300000000";"9";"0,6000000000";"";"";"0,0000000000";"0,0000000000";"16,8300000000"
"409755";"Gabol Mochila 15,6"" Marron Civic";"AAOABT0589";"8425126178990";"AO";"Accesorios Portátil";"ABT";"Bolsas Transporte";"60169";"GaBOL";"33,6900000000";"3";"1,3900000000";"";"";"0,0000000000";"0,0000000000";"33,6900000000"
"VOLAP001";"La Volatil Funda Portatil 13"" Estrellas";"AAOABT0590";"8436557687524";"AO";"Accesorios Portátil";"ABT";"Bolsas Transporte";"04271";"LA VOLATIL";"15,9300000000";"2";"0,1250000000";"";"";"0,0000000000";"0,0000000000";"15,9300000000"
"MRLAP002";"MR Wonderful Funda Portatil 13.3"" Para Rato";"AAOABT0591";"8436557681522";"AO";"Accesorios Portátil";"ABT";"Bolsas Transporte";"04270";"MR WONDERFUL";"15,9300000000";"4";"0,3000000000";"";"";"0,0000000000";"0,0000000000";"15,9300000000"
"MRLAP001";"MR Wonderful Funda Portatil 13.3"" Surfing";"AAOABT0592";"8436557681515";"AO";"Accesorios Portátil";"ABT";"Bolsas Transporte";"04270";"MR WONDERFUL";"17,3700000000";"5";"0,1250000000";"";"";"0,0000000000";"0,0000000000";"17,3700000000"
"VALAP001";"Vamvam Funda Portatil 13"" Serpiente Verde";"AAOABT0593";"8436557681768";"AO";"Accesorios Portátil";"ABT";"Bolsas Transporte";"04269";"VAMVAM";"15,9300000000";"3";"0,1250000000";"";"";"0,0000000000";"0,0000000000";"15,9300000000"
"VALAP004";"Vamvam Funda Portatil 13.3"" Cereza";"AAOABT0594";"8436557684448";"AO";"Accesorios Portátil";"ABT";"Bolsas Transporte";"04269";"VAMVAM";"15,9300000000";"0";"0,1250000000";"20/07/2018";"";"0,0000000000";"0,0000000000";"15,9300000000"
"VALAP003";"Vamvam Funda Portatil 13.3"" Pocket";"AAOABT0595";"8436557681782";"AO";"Accesorios Portátil";"ABT";"Bolsas Transporte";"04269";"VAMVAM";"15,9300000000";"3";"0,1250000000";"";"";"0,0000000000";"0,0000000000";"15,9300000000"
"VALAP005";"Vamvam Funda Portatil 15.6"" Cereza";"AAOABT0597";"8436557684547";"AO";"Accesorios Portátil";"ABT";"Bolsas Transporte";"04269";"VAMVAM";"17,7000000000";"3";"0,1250000000";"";"";"0,0000000000";"0,0000000000";"17,7000000000"
"406101";"GABOL Maletin 15.6"" Marrón Origin";"AAOABT0598";"8425126122443";"AO";"Accesorios Portátil";"ABT";"Bolsas Transporte";"60169";"GaBOL";"15,7000000000";"10";"1,0100000000";"";"";"0,0000000000";"0,0000000000";"15,7000000000"
"NXKROMKARRYMRDS";"Krom Gaming Mochila Karry Movistar Riders";"AAOABT0599";"8436532167485";"AO";"Accesorios Portátil";"ABT";"Bolsas Transporte";"04254";"KROM";"25,9000000000";"3";"1,8300000000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"25,9000000000"
"BACK10000";"Hiditec Mochila Urban Backpack Negra/Amarilla";"AAOABT0600";"8436545691380";"AO";"Accesorios Portátil";"ABT";"Bolsas Transporte";"04194";"Hiditec";"18,2800000000";"11";"0,3200000000";"";"";"0,0000000000";"0,0000000000";"18,2800000000"
"EW2529";"EWENT EW2529 Mochilal 17.3"" + Puerto usb";"AAOABT0601";"8054392612794";"AO";"Accesorios Portátil";"ABT";"Bolsas Transporte";"04193";"Ewent";"14,6900000000";"16";"0,6300000000";"";"";"0,0000000000";"0,0000000000";"14,6900000000"
"BK7FOXL";"KEEP OUT BK7FOXL Mochila 17""  Full Gaming  Orange";"AAOABT0602";"8435099522751";"AO";"Accesorios Portátil";"ABT";"Bolsas Transporte";"04217";"KEEP OUT";"35,6000000000";"7";"0,8910000000";"";"";"0,0000000000";"0,0000000000";"35,6000000000"
"BK7FG";"KEEP OUT BK7FG  Mochila 15.6""  Full Gaming  Green";"AAOABT0603";"8435099522720";"AO";"Accesorios Portátil";"ABT";"Bolsas Transporte";"04217";"KEEP OUT";"28,1900000000";"6";"0,7850000000";"";"";"0,0000000000";"0,0000000000";"28,1900000000"
"BK7FO";"KEEP OUT BK7FO Mochila 15.6""  Full Gaming  Orange";"AAOABT0604";"8435099522744";"AO";"Accesorios Portátil";"ABT";"Bolsas Transporte";"04217";"KEEP OUT";"27,8500000000";"8";"0,7850000000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"27,8500000000"
"BK7GXL";"Keep Out  BK7GXL  Mochila 17"" Gaming Green";"AAOABT0605";"8435099522737";"AO";"Accesorios Portátil";"ABT";"Bolsas Transporte";"04217";"KEEP OUT";"35,1500000000";"9";"0,8910000000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"35,1500000000"
"BK7RXL";"Keep Out  BK7RXL  Mochila 17"" Gaming Red";"AAOABT0606";"8435099522713";"AO";"Accesorios Portátil";"ABT";"Bolsas Transporte";"04217";"KEEP OUT";"35,2500000000";"13";"0,8910000000";"";"";"0,0000000000";"0,0000000000";"35,2500000000"
"BK7FGXL";"Keep Out  BK7FGXL  Mochila 17"" Full Gaming Green";"AAOABT0607";"8435099522706";"AO";"Accesorios Portátil";"ABT";"Bolsas Transporte";"04217";"KEEP OUT";"35,6000000000";"6";"0,8910000000";"";"";"0,0000000000";"0,0000000000";"35,6000000000"
"w-90w";"NGS CARGADOR Universal Automatico W-90W";"AAOACR0072";"8436001311227";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"01040";"NGS";"16,9000000000";"100";"0,5250000000";"";"";"0,0000000000";"0,0000000000";"16,9000000000"
"5ORISDUALII100";"Tacens Oris Dual II 100W.Adaptador Portátil";"AAOACR0086";"4710700953877";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"04080";"Tacens";"19,4200000000";"43";"0,4900000000";"";"";"0,0000000000";"0,0000000000";"19,4200000000"
"ALIM90C";"3GO Adaptador  portatil 90w para casa y coche";"AAOACR0107";"8436531552480";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"60043";"3GO";"15,0000000000";"14";"0,5600000000";"";"";"0,0000000000";"0,0000000000";"15,0000000000"
"LL-AC-ADAPTER-40W";"L-Link Cargador Portatil 40W Netbook";"AAOACR0111";"8436531363208";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"04177";"L-Link";"10,0000000000";"12";"0,3150000000";"";"";"0,0000000000";"0,0000000000";"10,0000000000"
"LL-AC-ADAPTER 70W";"L-Link Cargador Portatil 70w para pared";"AAOACR0119";"8436531363703";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"04177";"L-Link";"11,6500000000";"44";"0,4800000000";"";"";"0,0000000000";"0,0000000000";"11,6500000000"
"EW3966";"EWENT EW3966 Cargador Portátil 90W Autom.";"AAOACR0130";"8032958188037";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"04193";"Ewent";"15,1500000000";"47";"0,5750000000";"";"";"0,0000000000";"0,0000000000";"15,1500000000"
"BM-AD06";"B-Move BM-AD06 Cargador Portátiles Netbooks 45W";"AAOACR0135";"8436532161308";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"04192";"B-Move";"10,8000000000";"43";"0,3250000000";"";"";"0,0000000000";"0,0000000000";"10,8000000000"
"5ORISAUTO50";"Tacens Cargad.Portát.ORIS Automát. 50W 8 Conector.";"AAOACR0137";"4713105960006";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"04080";"Tacens";"13,2900000000";"10";"0,3350000000";"";"";"0,0000000000";"0,0000000000";"13,2900000000"
"5ORISAUTO100";"Tacens Cargad.Portát.ORIS Automát. 100W 12 Conect.";"AAOACR0138";"4713105960013";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"04080";"Tacens";"19,9600000000";"68";"0,5200000000";"";"";"0,0000000000";"0,0000000000";"19,9600000000"
"5ORISDUALPRO120";"Tacens Cargad.Portát.ORIS PRO 120W 12 Conect.";"AAOACR0139";"4713105960020";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"04080";"Tacens";"24,2000000000";"52";"0,5050000000";"";"";"0,0000000000";"0,0000000000";"24,2000000000"
"ANBP100";"Tacens Cargad.Portát.ANIMA 100W 8Conector.";"AAOACR0147";"4713105960105";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"04080";"Tacens";"12,6800000000";"100";"0,3350000000";"";"";"0,0000000000";"0,0000000000";"12,6800000000"
"LL-AC-ADAPTER-100W-A";"L-Link Cargador Portatil 100W Automatico";"AAOACR0161";"8436531366339";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"04177";"L-Link";"12,4000000000";"15";"0,5000000000";"";"";"0,0000000000";"0,0000000000";"12,4000000000"
"IGG314159";"iggual Cargador Port Autom 70W + USB + 10 Clavijas";"AAOACR0172";"8435364314159";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"60001";"iggual";"9,9400000000";"100";"0,5000000000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"9,9400000000"
"IGG314142";"iggual Cargador Port Autom 90W + 8 Clavijas";"AAOACR0173";"8435364314142";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"60001";"iggual";"7,8600000000";"100";"0,5000000000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"7,8600000000"
"IGG314135";"iggual Cargador Port Autom 90W + USB + 10 Clavijas";"AAOACR0174";"8435364314135";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"60001";"iggual";"11,1600000000";"100";"0,5000000000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"11,1600000000"
"IGG314357";"iggual Cargador Port Autom 90W Slim + USB + 10 Cla";"AAOACR0175";"8435364314357";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"60001";"iggual";"12,4900000000";"100";"0,5000000000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"12,4900000000"
"IGG314128";"iggual Cargador Port Autom 100W + USB + 10 Clav";"AAOACR0176";"8435364314128";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"60001";"iggual";"11,0700000000";"100";"0,5000000000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"11,0700000000"
"ALIM90AS";"3GO  Adaptador portatil 90w Slim Automáico";"AAOACR0178";"8436531558475";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"60043";"3GO";"18,9000000000";"11";"0,2750000000";"";"";"0,0000000000";"0,0000000000";"18,9000000000"
"APPA01";"approx APPA01 Adaptador portatil 90w  HP 7.4*5mm";"AAOACR0179";"8435099522188";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"01360";"approx!";"9,4000000000";"3";"0,3200000000";"18/06/2018";"";"0,0000000000";"0,0000000000";"9,4000000000"
"APPA03";"approx APPA03 Adaptador 65w  ACER 5.5*1.7mm";"AAOACR0181";"8435099522201";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"01360";"approx!";"7,9900000000";"23";"0,3200000000";"";"";"0,0000000000";"0,0000000000";"7,9900000000"
"APPA05";"approx APPA05 Adaptador portatil 65w  HP  4.8*1.7m";"AAOACR0182";"8435099522225";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"01360";"approx!";"7,8000000000";"15";"0,3200000000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"7,8000000000"
"APPA06";"approx APPA06 Adaptador 90w SAMSUNG 5.5*3mm";"AAOACR0183";"8435099522232";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"01360";"approx!";"9,5000000000";"4";"0,3200000000";"";"";"0,0000000000";"0,0000000000";"9,5000000000"
"APPA07";"approx APPA07 Adaptador 90w  ACER 5.5*1.7mm";"AAOACR0184";"8435099522249";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"01360";"approx!";"9,5000000000";"24";"0,3200000000";"";"";"0,0000000000";"0,0000000000";"9,5000000000"
"APPA04";"approx APPA04 Adaptador 90w  SONY 6.5*4.4mm";"AAOACR0185";"8435099522218";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"01360";"approx!";"9,5900000000";"4";"0,3200000000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"9,5900000000"
"APPA08";"approx APPA08 Adaptador portatil 90w  HP 4.8*1.7mm";"AAOACR0186";"8435099522256";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"01360";"approx!";"8,9000000000";"2";"0,3200000000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"8,9000000000"
"APPA09";"approx APPA09 Adaptador 65w TOSHIBA  5.5*2.5mm";"AAOACR0187";"8435099522263";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"01360";"approx!";"8,0000000000";"0";"0,3200000000";"31/12/2019";"";"0,0000000000";"0,0000000000";"8,0000000000"
"APPUA100BRCP";"approx APPUA100BRCP Adaptador Automat. 100w + Car";"AAOACR0188";"8435099522553";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"01360";"approx!";"20,2500000000";"5";"0,8800000000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"20,2500000000"
"APPUA40BR";"approx APPUA40BR Adaptador Automat. 40W";"AAOACR0189";"8435099522560";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"01360";"approx!";"12,2000000000";"27";"0,4000000000";"";"";"0,0000000000";"0,0000000000";"12,2000000000"
"APPUA90BRS";"approx! APPUA90BRS Cargador de portatil 90 Watios";"AAOACR0190";"8435099522676";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"01360";"approx!";"19,6900000000";"24";"0,1000000000";"";"";"0,0000000000";"0,0000000000";"19,6900000000"
"APPUAAPT";"approx APPUAAPT Adaptador  McBook Conector Typ T";"AAOACR0193";"8435099522874";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"01360";"approx!";"25,7900000000";"7";"0,3080000000";"";"";"0,0000000000";"0,0000000000";"25,7900000000"
"APPUAAPL";"approx APPUAAPL Adaptador  McBook Conector Typ L";"AAOACR0194";"8435099522867";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"01360";"approx!";"23,1000000000";"13";"0,3080000000";"";"";"0,0000000000";"0,0000000000";"23,1000000000"
"IGG315538";"iggual Cargador Port Autom 90W Slim USB3 + 10 Cla";"AAOACR0195";"8435364315538";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"60001";"iggual";"12,9900000000";"100";"0,5000000000";"";"";"0,0000000000";"0,0000000000";"12,9900000000"
"IGG315521";"iggual Cargador Específico Toshiba 90W 5.5*2.5mm";"AAOACR0196";"8435364315521";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"60001";"iggual";"6,7600000000";"100";"0,4000000000";"";"";"0,0000000000";"0,0000000000";"6,7600000000"
"IGG315514";"iggual Cargador Específico Toshiba 65W 5.5*2.5mm";"AAOACR0197";"8435364315514";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"60001";"iggual";"5,2000000000";"100";"0,4000000000";"";"";"0,0000000000";"0,0000000000";"5,2000000000"
"IGG315507";"iggual Cargador Específico HP 90W 7.4*5.0mm";"AAOACR0198";"8435364315507";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"60001";"iggual";"6,7600000000";"100";"0,4000000000";"";"";"0,0000000000";"0,0000000000";"6,7600000000"
"IGG315491";"iggual Cargador Específico HP 90W 4.8*1.7mm";"AAOACR0199";"8435364315491";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"60001";"iggual";"6,7600000000";"100";"0,4000000000";"";"";"0,0000000000";"0,0000000000";"6,7600000000"
"IGG315484";"iggual Cargador Específico HP 65W 4.8*1.7mm";"AAOACR0200";"8435364315484";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"60001";"iggual";"5,5400000000";"100";"0,4000000000";"";"";"0,0000000000";"0,0000000000";"5,5400000000"
"IGG315477";"iggual Cargador Específico Acer 90W 5.5*1.7mm";"AAOACR0201";"8435364315477";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"60001";"iggual";"6,7600000000";"100";"0,4000000000";"";"";"0,0000000000";"0,0000000000";"6,7600000000"
"IGG315460";"iggual Cargador Específico Acer 65W 5.5*1.7mm";"AAOACR0202";"8435364315460";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"60001";"iggual";"5,2000000000";"100";"0,4000000000";"";"";"0,0000000000";"0,0000000000";"5,2000000000"
"IGG315453";"iggual Cargador Específico Samsung 90W 5.5*3.0mm";"AAOACR0203";"8435364315453";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"60001";"iggual";"6,7600000000";"100";"0,4000000000";"";"";"0,0000000000";"0,0000000000";"6,7600000000"
"IGG315446";"iggual Cargador Específico Sony 90W 6.5*4.4mm";"AAOACR0204";"8435364315446";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"60001";"iggual";"6,7600000000";"100";"0,4000000000";"";"";"0,0000000000";"0,0000000000";"6,7600000000"
"APPUA90BRV4";"approx! APPUA90BRv4 Adap. Autom. 90w 10 Tips";"AAOACR0205";"8435099522829";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"01360";"approx!";"17,5000000000";"100";"0,1000000000";"";"";"0,0000000000";"0,0000000000";"17,5000000000"
"APPUA90BRLITE2";"approx APPUA90BRLITE2 Adap. Autom. 90w 8 Tips";"AAOACR0206";"8435099522805";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"01360";"approx!";"12,3000000000";"0";"0,2000000000";"31/12/2019";"";"0,0000000000";"0,0000000000";"12,3000000000"
"BITS";"NGS BITS CARGADOR PARA PORTATIL 90W";"AAOACR0208";"8435430612851";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"01040";"NGS";"10,9900000000";"100";"0,4000000000";"20/06/2018";"";"0,0000000000";"0,0000000000";"10,9900000000"
"EW3985";"EWENT EW3985 Cargador Portátil 65W 10 tips, TUV";"AAOACR0209";"8054392612886";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"04193";"Ewent";"19,1000000000";"9";"0,4250000000";"";"";"0,0000000000";"0,0000000000";"19,1000000000"
"EW3986";"EWENT EW3986 Cargador Portátil 90W 10 tips, TUV";"AAOACR0210";"8054392612893";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"04193";"Ewent";"25,2100000000";"8";"0,5550000000";"";"";"0,0000000000";"0,0000000000";"25,2100000000"
"EW3988";"EWENT EW3988 Cargador Portátil 90W Aut.10 tips TUV";"AAOACR0211";"8054392612909";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"04193";"Ewent";"29,8900000000";"4";"0,3000000000";"";"";"0,0000000000";"0,0000000000";"29,8900000000"
"EW3980";"EWEMT EW3980 Cargado Ultra compacto Usb Tipo C 65W";"AAOACR0215";"8054392613524";"AO";"Accesorios Portátil";"ACR";"Cargador para Portátil";"04193";"Ewent";"29,2000000000";"1";"0,3200000000";"";"Novedad";"0,0000000000";"0,0000000000";"29,2000000000"
"VOMAC001";"La Volatil Carcasa MacBook Air 13"" Café";"AAOAFC0001";"8436557682277";"AO";"Accesorios Portátil";"AFC";"Fundas y Carcasas para portátil";"04271";"LA VOLATIL";"17,4800000000";"1";"0,1250000000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"17,4800000000"
"MRMAC002";"MR Wonderful Carcasa MacBook Air 13"" Planets";"AAOAFC0003";"8436557682826";"AO";"Accesorios Portátil";"AFC";"Fundas y Carcasas para portátil";"04270";"MR WONDERFUL";"17,8000000000";"3";"0,1250000000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"17,8000000000"
